Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/RelatedPerson-example-related-person.json	610	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	8	13	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-lt-condition.json	3135	8	0	21	1	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	1	188	1195	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-lt-encounter.json	6106	9	0	33	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	364	609	0	0	0	5	0	2
fsh-generated/resources/StructureDefinition-lt-location.json	663	6	0	25	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	93	280	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-lt-observation.json	7056	8	0	31	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	1	341	578	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-lt-organization.json	5262	11	0	30	0	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	240	510	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-lt-patient.json	4599	7	0	35	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	0	275	548	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-lt-practitioner-role.json	1986	7	0	14	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	93	248	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-lt-practitioner.json	3034	6	0	31	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	204	397	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-lt-related-person.json	1331	6	0	18	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	97	225	0	0	0	2	0	0
fsh-generated/resources/ValueSet-organization-identifier.json	918	7	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	2	12	67	0	0	0	0	0	0
fsh-generated/resources/ValueSet-patient-identifier.json	1396	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	15	61	0	0	0	0	0	0
/input/includes/markdown-link-references.md	240	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	1405	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1043	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/changelog.md	308	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/index.md	4157	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/translationinfo.md	6	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	15083	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
