Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-EndpointEu.json	1690	3	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	82	176	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ImComposition.json	29658	9	0	50	0	0	0	0	0	3239	0	0	1	0	0	0	0	1	0	0	1	1360	833	0	0	0	20	0	4
fsh-generated/resources/StructureDefinition-ImDiagnosticReport.json	9848	6	0	21	0	0	0	0	0	806	0	0	0	0	0	0	0	1	0	0	0	385	382	0	0	0	6	1	1
fsh-generated/resources/StructureDefinition-ImFinding.json	3070	4	0	42	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	291	351	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ImImageIidViewerEndpoint.json	3037	2	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	154	197	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ImImagingDevice.json	2419	2	0	22	0	0	0	0	0	817	0	0	0	0	0	0	0	0	0	0	0	207	282	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ImImagingSelection.json	2429	3	0	15	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	145	252	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ImImagingStudy.json	10378	4	0	22	0	0	0	0	0	869	0	0	0	0	0	0	0	1	0	0	0	441	364	0	0	0	8	1	1
fsh-generated/resources/StructureDefinition-ImKeyImageDocumentReference.json	10306	5	0	26	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	1	581	467	0	0	0	8	0	2
fsh-generated/resources/StructureDefinition-ImKeyImageImagingSelection.json	3634	3	0	11	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	200	258	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ImOrder.json	3562	3	0	15	0	0	0	0	0	879	0	0	0	0	0	0	0	0	0	0	0	233	266	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ImProcedure.json	4418	3	0	29	0	0	0	0	0	1366	0	0	0	0	0	0	0	1	0	0	1	304	326	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-ImWadoEndpoint.json	7143	4	0	21	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	361	301	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Observation-resultslab-eu-lab.json	25457	7	0	26	0	0	0	0	0	3671	0	0	0	0	0	0	0	1	0	0	1	620	17511	0	0	0	9	0	2
fsh-generated/resources/StructureDefinition-ObservationEu.json	5181	3	0	1	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	380	297	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ProcedureEu.json	2693	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	1	175	222	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-Quantity-eu-lab.json	3090	3	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	64	134	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Quantity-uv-ips.json	2483	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	49	129	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-Range-uv-ips.json	1843	2	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	44	128	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-Ratio-eu-lab.json	2355	2	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	55	151	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Ratio-uv-ips.json	1117	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	30	121	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ServiceRequest-eu-lab.json	3847	2	0	16	0	0	0	0	0	807	0	0	0	0	0	0	0	0	0	0	0	190	252	0	1	0	3	0	0
fsh-generated/resources/StructureDefinition-SimpleQuantity-uv-ips.json	2534	2	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	54	128	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-SimpleQuantityEu.json	2719	2	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	61	127	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-Specimen-eu-lab.json	5100	3	0	14	0	0	0	0	0	1430	0	0	0	0	0	0	0	1	0	0	0	185	233	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-Substance-additive-eu-lab.json	1451	2	0	8	0	0	0	0	0	740	0	0	0	0	0	0	0	0	0	0	1	78	158	0	0	0	3	1	0
fsh-generated/resources/StructureDefinition-composition-diagnosticReportReference.json	2361	2	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	45	120	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-im-accession-number-identifier.json	2009	3	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	81	157	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-im-composition-diagnosticReportReference.json	2640	2	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	47	115	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-im-study-instance-uid-identifier.json	2108	2	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	74	136	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-instance-description.json	2067	2	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	48	140	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-location-eu-core.json	2594	3	0	9	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	119	190	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-medicalTestResult-eu-core.json	10915	4	0	25	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	0	446	5889	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-quantity-eu.json	2684	2	0	2	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	61	133	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-range-eu.json	2028	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	41	109	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-specimen-container-type.json	2174	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	50	108	0	0	0	0	0	0
fsh-generated/resources/ValueSet-report-code.json	674	3	0	0	0	0	0	0	0	2355	0	0	0	0	0	0	0	0	0	0	3	6	999	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	2978	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1043	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/index.md	2745	-	-	-	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	31079	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	0	0	0	0	0	0
